temperature,humidity,CO2CosIRValue,CO2MG811Value,MOX1,MOX2,MOX3,MOX4,COValue
20.05,57.99,65.0,517.0,524.0,719.0,657.0,588.0,109.0
21.24,54.02,109.0,550.0,498.0,719.0,662.0,600.0,105.0
20.01,48.47,109.0,513.0,508.0,713.0,672.0,606.0,125.0
22.54,46.93,150.0,577.0,415.0,715.0,672.0,601.0,123.0
23.81,48.97,121.0,571.0,377.0,679.0,630.0,544.0,165.0
22.08,44.26,97.0,521.0,526.0,709.0,661.0,601.0,133.0
24.68,50.06,112.0,545.0,470.0,700.0,657.0,588.0,139.0
24.37,52.23,121.0,548.0,455.0,700.0,654.0,580.0,124.0
19.02,49.76,89.0,589.0,503.0,750.0,713.0,649.0,117.0
15.68,58.31,64.0,510.0,595.0,743.0,710.0,654.0,98.0
22.67,49.58,93.0,604.0,433.0,711.0,670.0,578.0,107.0
18.24,50.07,92.0,511.0,546.0,717.0,680.0,616.0,103.0
17.22,51.51,84.0,609.0,560.0,778.0,745.0,690.0,102.0
16.78,54.22,117.0,508.0,540.0,723.0,681.0,619.0,107.0
22.12,51.41,131.0,542.0,468.0,721.0,667.0,599.0,127.0
14.72,42.46,68.0,519.0,598.0,778.0,746.0,693.0,115.0
19.27,52.7,110.0,560.0,478.0,726.0,683.0,611.0,106.0
20.4,57.46,44.0,524.0,553.0,747.0,696.0,653.0,92.0
24.1,48.97,105.0,603.0,464.0,733.0,680.0,604.0,120.0
25.01,48.74,123.0,536.0,453.0,663.0,576.0,527.0,179.0
21.74,52.82,109.0,553.0,491.0,711.0,666.0,596.0,124.0
21.8,54.46,104.0,501.0,519.0,675.0,639.0,561.0,118.0
19.48,53.69,82.0,503.0,528.0,703.0,662.0,598.0,146.0
16.66,54.75,115.0,507.0,541.0,724.0,682.0,621.0,106.0
16.41,49.79,60.0,512.0,596.0,762.0,730.0,684.0,84.0
23.97,51.64,115.0,552.0,476.0,707.0,665.0,593.0,119.0
22.36,53.03,148.0,564.0,335.0,683.0,637.0,554.0,143.0
23.67,51.71,101.0,531.0,386.0,667.0,616.0,528.0,124.0
20.4,58.13,42.0,518.0,531.0,701.0,645.0,593.0,159.0
20.65,44.53,75.0,565.0,518.0,762.0,718.0,667.0,101.0
19.12,51.97,115.0,574.0,417.0,713.0,665.0,586.0,152.0
17.76,48.85,95.0,510.0,549.0,705.0,667.0,601.0,117.0
23.15,54.5,103.0,507.0,512.0,722.0,661.0,607.0,112.0
24.3,50.59,218.0,518.0,440.0,668.0,602.0,528.0,209.0
16.78,52.69,65.0,538.0,598.0,766.0,732.0,682.0,91.0
18.98,45.31,90.0,507.0,464.0,714.0,676.0,614.0,130.0
18.46,52.6,107.0,554.0,513.0,756.0,709.0,657.0,95.0
21.86,49.93,100.0,556.0,487.0,731.0,672.0,609.0,110.0
20.2,57.37,75.0,499.0,533.0,710.0,667.0,617.0,120.0
18.2,48.4,103.0,507.0,540.0,711.0,675.0,611.0,112.0
20.5,53.37,59.0,520.0,543.0,754.0,701.0,661.0,104.0
17.0,50.31,104.0,505.0,549.0,710.0,676.0,606.0,95.0
21.05,58.48,128.0,495.0,491.0,660.0,622.0,542.0,138.0
19.55,56.81,104.0,500.0,523.0,691.0,642.0,584.0,136.0
15.72,58.02,71.0,509.0,582.0,744.0,707.0,659.0,105.0
20.11,56.08,108.0,599.0,441.0,711.0,640.0,562.0,122.0
23.39,53.87,118.0,551.0,474.0,705.0,649.0,579.0,117.0
20.45,56.55,76.0,501.0,538.0,715.0,674.0,621.0,109.0
14.96,49.12,91.0,512.0,541.0,727.0,692.0,630.0,102.0
21.58,47.06,113.0,512.0,499.0,704.0,664.0,596.0,125.0
20.42,46.47,118.0,501.0,504.0,708.0,652.0,604.0,108.0
23.12,51.82,112.0,564.0,424.0,648.0,559.0,498.0,188.0
22.68,43.83,115.0,508.0,476.0,706.0,663.0,600.0,151.0
15.49,57.74,70.0,509.0,591.0,742.0,708.0,651.0,104.0
23.58,59.11,522.0,454.0,376.0,535.0,479.0,387.0,595.0
22.12,57.42,133.0,494.0,501.0,639.0,605.0,519.0,125.0
19.66,59.36,123.0,496.0,504.0,673.0,635.0,557.0,121.0
19.44,45.79,111.0,587.0,488.0,733.0,692.0,623.0,123.0
19.19,50.48,111.0,519.0,534.0,698.0,659.0,585.0,126.0
18.98,51.54,59.0,546.0,550.0,749.0,711.0,644.0,86.0
18.36,49.48,73.0,622.0,555.0,785.0,750.0,698.0,112.0
19.52,51.08,108.0,553.0,503.0,750.0,701.0,645.0,97.0
16.18,57.31,66.0,512.0,583.0,746.0,714.0,658.0,82.0
17.17,49.64,103.0,515.0,543.0,718.0,678.0,614.0,130.0
23.65,49.93,105.0,544.0,428.0,727.0,658.0,587.0,133.0
18.14,46.29,61.0,629.0,598.0,792.0,763.0,710.0,80.0
16.3,51.4,116.0,512.0,564.0,749.0,707.0,650.0,116.0
19.13,54.99,55.0,554.0,580.0,757.0,723.0,671.0,77.0
15.67,51.09,67.0,516.0,593.0,757.0,724.0,671.0,95.0
24.95,47.81,235.0,491.0,428.0,608.0,552.0,473.0,330.0
16.99,50.19,101.0,510.0,552.0,723.0,686.0,621.0,111.0
21.07,50.47,107.0,559.0,439.0,715.0,662.0,595.0,132.0
24.46,46.28,126.0,517.0,489.0,699.0,650.0,582.0,145.0
21.03,54.38,110.0,550.0,500.0,721.0,665.0,603.0,104.0
18.74,48.27,100.0,514.0,496.0,724.0,684.0,608.0,123.0
20.02,55.65,74.0,502.0,537.0,719.0,678.0,630.0,109.0
21.93,47.94,108.0,594.0,497.0,742.0,696.0,625.0,101.0
22.06,53.31,144.0,499.0,447.0,668.0,620.0,550.0,166.0
19.98,55.19,121.0,558.0,466.0,727.0,683.0,623.0,115.0
23.64,49.81,110.0,579.0,459.0,724.0,681.0,614.0,111.0
20.35,57.33,76.0,501.0,536.0,711.0,669.0,618.0,116.0
22.71,50.45,133.0,573.0,459.0,708.0,662.0,589.0,129.0
22.86,58.23,161.0,502.0,497.0,716.0,648.0,581.0,147.0
20.19,55.89,68.0,505.0,539.0,720.0,679.0,630.0,110.0
16.84,45.53,85.0,520.0,559.0,753.0,715.0,663.0,93.0
20.12,57.07,69.0,498.0,535.0,713.0,669.0,622.0,119.0
21.06,51.44,113.0,521.0,490.0,711.0,669.0,605.0,113.0
16.48,56.44,72.0,614.0,588.0,778.0,745.0,686.0,102.0
25.17,46.32,113.0,577.0,455.0,723.0,679.0,613.0,104.0
20.02,55.43,72.0,501.0,539.0,724.0,683.0,636.0,109.0
20.82,45.89,116.0,501.0,511.0,711.0,658.0,608.0,104.0
21.59,53.36,117.0,567.0,404.0,694.0,646.0,570.0,155.0
17.53,51.2,112.0,515.0,521.0,715.0,668.0,598.0,117.0
19.59,57.73,111.0,552.0,480.0,699.0,643.0,573.0,146.0
20.78,58.87,322.0,487.0,460.0,627.0,576.0,489.0,234.0
23.27,43.35,113.0,511.0,486.0,684.0,626.0,560.0,137.0
18.92,52.45,117.0,506.0,507.0,707.0,665.0,603.0,120.0
22.78,51.86,119.0,556.0,423.0,681.0,630.0,559.0,159.0
21.98,58.19,118.0,528.0,448.0,637.0,596.0,505.0,139.0
18.58,54.7,110.0,585.0,496.0,735.0,689.0,621.0,108.0
18.61,47.7,90.0,605.0,538.0,763.0,726.0,669.0,86.0
20.29,57.93,73.0,497.0,535.0,708.0,666.0,617.0,117.0
23.87,47.71,125.0,512.0,460.0,635.0,562.0,502.0,229.0
22.47,54.71,96.0,509.0,503.0,717.0,655.0,604.0,117.0
19.63,50.2,105.0,510.0,495.0,706.0,666.0,601.0,116.0
21.32,47.54,118.0,513.0,477.0,692.0,630.0,566.0,141.0
18.68,52.36,96.0,562.0,475.0,684.0,592.0,531.0,115.0
18.1,52.07,99.0,525.0,531.0,742.0,704.0,643.0,103.0
19.73,49.23,111.0,597.0,448.0,735.0,693.0,617.0,112.0
18.02,46.13,61.0,630.0,598.0,791.0,761.0,707.0,78.0
20.09,55.42,66.0,506.0,542.0,724.0,684.0,634.0,100.0
19.8,54.72,122.0,548.0,471.0,696.0,641.0,567.0,146.0
21.78,53.93,143.0,560.0,332.0,670.0,607.0,523.0,148.0
21.9,53.84,116.0,597.0,429.0,722.0,667.0,594.0,185.0
19.96,55.61,107.0,600.0,452.0,717.0,649.0,572.0,118.0
20.8,59.24,120.0,528.0,456.0,650.0,609.0,520.0,125.0
22.01,54.18,153.0,561.0,339.0,679.0,632.0,549.0,146.0
19.02,51.73,113.0,598.0,484.0,742.0,701.0,628.0,110.0
23.68,53.21,76.0,536.0,423.0,676.0,631.0,550.0,147.0
21.54,53.64,127.0,553.0,444.0,698.0,651.0,581.0,155.0
16.0,43.34,66.0,619.0,620.0,797.0,769.0,721.0,77.0
19.69,57.38,74.0,502.0,536.0,720.0,678.0,628.0,113.0
24.2,44.72,118.0,595.0,464.0,731.0,688.0,613.0,112.0
20.08,47.42,113.0,504.0,497.0,697.0,658.0,590.0,123.0
19.66,58.3,116.0,532.0,494.0,705.0,659.0,594.0,109.0
20.22,55.52,69.0,503.0,538.0,716.0,675.0,623.0,115.0
19.02,50.19,113.0,513.0,503.0,688.0,638.0,560.0,127.0
23.32,49.61,106.0,526.0,476.0,675.0,636.0,543.0,147.0
20.18,56.42,69.0,503.0,535.0,711.0,669.0,615.0,116.0
19.54,56.98,133.0,561.0,403.0,691.0,648.0,563.0,133.0
23.17,49.99,106.0,526.0,480.0,675.0,637.0,544.0,146.0
22.74,46.8,125.0,584.0,437.0,717.0,669.0,600.0,142.0
23.83,51.56,111.0,551.0,427.0,701.0,659.0,589.0,127.0
18.32,56.05,105.0,555.0,508.0,725.0,661.0,595.0,99.0
19.74,50.83,105.0,503.0,491.0,702.0,661.0,601.0,120.0
14.69,51.22,93.0,511.0,541.0,718.0,682.0,621.0,103.0
19.14,51.56,60.0,545.0,548.0,749.0,711.0,638.0,84.0
21.4,46.33,106.0,590.0,372.0,697.0,619.0,536.0,137.0
20.31,58.06,72.0,499.0,531.0,706.0,663.0,611.0,124.0
20.8,57.25,47.0,519.0,524.0,697.0,637.0,587.0,165.0
23.32,43.68,105.0,519.0,506.0,699.0,652.0,588.0,140.0
17.99,51.02,113.0,514.0,518.0,706.0,658.0,585.0,119.0
21.01,47.41,102.0,502.0,487.0,698.0,660.0,591.0,107.0
21.7,57.91,65.0,541.0,420.0,685.0,638.0,562.0,149.0
23.65,51.54,63.0,537.0,498.0,713.0,666.0,608.0,120.0
21.66,47.12,115.0,506.0,470.0,669.0,629.0,563.0,128.0
23.46,51.2,112.0,538.0,468.0,700.0,648.0,585.0,161.0
17.93,44.4,65.0,624.0,580.0,788.0,757.0,696.0,97.0
22.32,50.61,99.0,502.0,509.0,692.0,648.0,580.0,118.0
23.94,42.65,136.0,506.0,369.0,641.0,579.0,509.0,178.0
21.44,47.27,112.0,512.0,499.0,704.0,665.0,596.0,124.0
16.96,45.32,78.0,527.0,576.0,744.0,699.0,669.0,113.0
18.28,53.87,107.0,597.0,512.0,753.0,713.0,648.0,104.0
16.64,50.2,102.0,510.0,553.0,728.0,689.0,629.0,109.0
17.71,49.0,89.0,514.0,566.0,729.0,692.0,633.0,96.0
19.86,56.98,73.0,500.0,536.0,714.0,672.0,622.0,112.0
23.08,46.32,111.0,514.0,472.0,697.0,652.0,584.0,139.0
22.7,57.72,69.0,539.0,382.0,678.0,630.0,556.0,146.0
20.0,54.63,67.0,505.0,543.0,724.0,685.0,635.0,100.0
21.28,44.86,110.0,501.0,517.0,702.0,663.0,601.0,128.0
19.44,51.07,114.0,506.0,470.0,685.0,642.0,566.0,150.0
18.54,56.55,110.0,527.0,529.0,716.0,679.0,608.0,110.0
23.42,57.33,169.0,501.0,499.0,716.0,648.0,581.0,138.0
19.55,48.42,81.0,535.0,562.0,745.0,707.0,656.0,94.0
24.15,53.6,119.0,549.0,473.0,704.0,654.0,582.0,119.0
19.99,56.11,117.0,540.0,516.0,727.0,668.0,616.0,122.0
18.82,43.83,76.0,513.0,545.0,746.0,709.0,661.0,103.0
18.09,53.68,123.0,590.0,469.0,703.0,665.0,561.0,100.0
19.92,46.68,110.0,595.0,483.0,744.0,703.0,642.0,95.0
21.24,55.25,69.0,536.0,488.0,713.0,668.0,603.0,118.0
18.17,52.38,124.0,590.0,487.0,742.0,688.0,624.0,101.0
19.87,57.29,121.0,559.0,406.0,702.0,653.0,583.0,136.0
19.78,57.0,113.0,598.0,456.0,729.0,679.0,607.0,148.0
20.07,57.53,69.0,499.0,533.0,710.0,666.0,618.0,120.0
21.02,57.71,48.0,518.0,525.0,692.0,630.0,581.0,174.0
15.78,50.46,107.0,510.0,556.0,740.0,699.0,647.0,107.0
20.33,58.28,42.0,518.0,531.0,704.0,647.0,601.0,150.0
19.34,60.44,68.0,532.0,472.0,683.0,625.0,561.0,162.0
19.75,50.71,114.0,597.0,484.0,737.0,694.0,621.0,120.0
21.03,58.11,128.0,548.0,467.0,711.0,669.0,595.0,112.0
18.49,58.36,128.0,495.0,535.0,697.0,657.0,590.0,142.0
19.5,55.45,117.0,598.0,484.0,736.0,694.0,613.0,105.0
21.47,46.77,134.0,583.0,475.0,741.0,700.0,639.0,111.0
19.8,55.26,110.0,547.0,486.0,740.0,695.0,639.0,98.0
18.83,54.15,72.0,569.0,537.0,750.0,717.0,652.0,85.0
17.84,54.48,113.0,525.0,553.0,747.0,706.0,659.0,102.0
17.38,49.62,102.0,506.0,544.0,712.0,678.0,611.0,97.0
21.28,51.53,106.0,553.0,469.0,746.0,698.0,639.0,108.0
21.53,49.24,109.0,550.0,494.0,738.0,687.0,628.0,104.0
22.01,54.18,153.0,561.0,339.0,679.0,633.0,549.0,146.0
20.95,54.92,79.0,514.0,529.0,730.0,678.0,634.0,105.0
19.46,55.01,104.0,531.0,513.0,726.0,682.0,619.0,97.0
20.54,56.99,120.0,553.0,470.0,706.0,646.0,579.0,121.0
20.06,57.8,71.0,501.0,535.0,715.0,673.0,625.0,112.0
20.89,50.39,113.0,522.0,520.0,717.0,676.0,613.0,125.0
20.12,56.74,69.0,504.0,535.0,711.0,670.0,616.0,115.0
18.14,50.82,115.0,589.0,434.0,739.0,678.0,593.0,102.0
16.8,50.36,107.0,505.0,557.0,721.0,686.0,623.0,94.0
17.52,55.06,114.0,524.0,555.0,749.0,708.0,661.0,101.0
22.98,42.84,112.0,587.0,486.0,726.0,685.0,610.0,110.0
18.98,55.41,104.0,500.0,537.0,712.0,674.0,608.0,99.0
19.76,57.43,118.0,529.0,489.0,693.0,640.0,575.0,125.0
20.5,58.68,41.0,518.0,530.0,702.0,645.0,596.0,152.0
19.76,58.26,77.0,502.0,533.0,710.0,668.0,614.0,117.0
19.15,56.08,54.0,548.0,529.0,739.0,689.0,631.0,128.0
20.24,53.98,119.0,598.0,473.0,734.0,692.0,611.0,107.0
22.93,52.43,160.0,548.0,438.0,709.0,664.0,598.0,112.0
23.66,43.69,108.0,598.0,477.0,744.0,702.0,635.0,108.0
19.34,56.05,140.0,573.0,469.0,721.0,675.0,605.0,109.0
20.58,52.85,58.0,521.0,542.0,753.0,700.0,659.0,104.0
22.27,43.17,108.0,588.0,465.0,726.0,684.0,618.0,112.0
23.45,48.92,106.0,523.0,487.0,700.0,657.0,587.0,120.0
16.14,51.95,110.0,505.0,553.0,747.0,708.0,660.0,101.0
24.0,51.74,108.0,547.0,455.0,718.0,664.0,605.0,105.0
21.01,54.99,115.0,544.0,465.0,725.0,678.0,615.0,107.0
20.26,53.49,168.0,505.0,456.0,675.0,625.0,555.0,173.0
16.07,50.33,102.0,507.0,562.0,741.0,704.0,651.0,105.0
24.16,45.43,107.0,552.0,486.0,738.0,686.0,628.0,109.0
21.04,54.4,103.0,600.0,415.0,701.0,623.0,546.0,130.0
23.68,47.44,135.0,511.0,474.0,671.0,629.0,554.0,147.0
19.86,58.39,71.0,535.0,489.0,715.0,669.0,609.0,108.0
21.53,45.71,70.0,564.0,519.0,764.0,720.0,669.0,89.0
18.69,47.2,112.0,584.0,463.0,723.0,676.0,612.0,170.0
23.81,44.74,139.0,582.0,453.0,696.0,657.0,556.0,106.0
18.16,50.65,108.0,509.0,543.0,723.0,684.0,627.0,110.0
20.8,57.77,194.0,507.0,480.0,675.0,627.0,547.0,169.0
17.56,48.54,115.0,584.0,490.0,739.0,695.0,633.0,133.0
19.92,55.73,127.0,563.0,478.0,727.0,677.0,616.0,105.0
20.33,56.72,71.0,502.0,537.0,718.0,676.0,628.0,114.0
18.25,53.67,112.0,526.0,549.0,743.0,703.0,653.0,104.0
23.45,53.1,74.0,536.0,436.0,680.0,635.0,555.0,141.0
17.02,50.08,101.0,510.0,553.0,724.0,686.0,621.0,110.0
20.04,56.03,72.0,537.0,489.0,706.0,650.0,591.0,141.0
20.21,57.16,74.0,498.0,534.0,705.0,663.0,613.0,120.0
19.88,50.78,103.0,553.0,502.0,744.0,694.0,635.0,100.0
18.48,57.23,24.0,558.0,583.0,755.0,718.0,667.0,89.0
14.9,49.85,87.0,514.0,568.0,732.0,696.0,631.0,104.0
15.14,52.31,112.0,508.0,564.0,728.0,683.0,622.0,103.0
20.74,58.13,41.0,518.0,524.0,695.0,639.0,586.0,173.0
23.6,60.04,405.0,466.0,343.0,528.0,478.0,384.0,718.0
23.77,49.16,98.0,550.0,497.0,728.0,680.0,620.0,101.0
18.46,51.11,124.0,578.0,481.0,729.0,680.0,613.0,126.0
17.78,48.12,96.0,516.0,501.0,694.0,647.0,578.0,177.0
21.87,55.17,70.0,536.0,477.0,702.0,657.0,587.0,125.0
23.7,51.43,167.0,547.0,437.0,706.0,662.0,596.0,113.0
20.4,57.71,116.0,545.0,482.0,729.0,680.0,619.0,98.0
16.01,44.42,61.0,517.0,602.0,768.0,737.0,690.0,82.0
20.24,57.99,74.0,497.0,533.0,706.0,664.0,614.0,118.0
21.35,51.82,92.0,533.0,527.0,726.0,683.0,629.0,114.0
19.78,55.74,114.0,551.0,517.0,729.0,681.0,617.0,100.0
16.51,52.81,114.0,507.0,519.0,712.0,666.0,601.0,122.0
22.4,51.32,100.0,501.0,500.0,684.0,645.0,571.0,114.0
21.65,51.17,106.0,578.0,464.0,723.0,678.0,609.0,121.0
19.68,56.37,137.0,563.0,403.0,705.0,652.0,575.0,120.0
19.7,60.31,134.0,495.0,520.0,656.0,622.0,535.0,112.0
19.51,60.56,130.0,496.0,521.0,664.0,631.0,546.0,109.0
20.54,54.55,88.0,512.0,534.0,745.0,690.0,645.0,105.0
24.66,49.87,332.0,478.0,348.0,584.0,523.0,447.0,349.0
22.97,45.12,112.0,595.0,437.0,731.0,687.0,612.0,116.0
24.03,50.05,147.0,562.0,400.0,684.0,642.0,556.0,130.0
22.8,50.88,118.0,577.0,431.0,709.0,665.0,587.0,111.0
20.24,58.72,74.0,498.0,533.0,704.0,662.0,612.0,124.0
17.4,48.89,87.0,607.0,557.0,773.0,737.0,680.0,86.0
18.48,58.48,116.0,496.0,536.0,699.0,658.0,592.0,143.0
17.76,55.1,117.0,521.0,501.0,711.0,663.0,602.0,140.0
20.21,52.74,91.0,611.0,505.0,751.0,708.0,644.0,104.0
23.72,51.97,65.0,537.0,504.0,713.0,667.0,605.0,112.0
19.35,48.62,95.0,514.0,513.0,714.0,676.0,612.0,120.0
18.18,55.65,45.0,525.0,564.0,765.0,717.0,679.0,92.0
23.19,49.04,139.0,501.0,463.0,677.0,631.0,563.0,155.0
19.87,55.57,128.0,563.0,481.0,728.0,678.0,617.0,106.0
19.65,54.14,115.0,571.0,418.0,707.0,649.0,566.0,122.0
19.99,49.99,110.0,583.0,442.0,717.0,670.0,600.0,132.0
19.7,52.58,113.0,559.0,473.0,723.0,677.0,607.0,110.0
18.32,49.42,59.0,566.0,580.0,772.0,735.0,688.0,80.0
17.76,48.72,88.0,513.0,544.0,732.0,694.0,636.0,96.0
21.43,56.13,69.0,533.0,479.0,697.0,650.0,584.0,132.0
20.77,51.45,109.0,526.0,507.0,712.0,666.0,597.0,120.0
15.28,46.65,70.0,520.0,600.0,769.0,734.0,688.0,91.0
21.72,44.17,109.0,501.0,518.0,704.0,665.0,604.0,122.0
17.63,50.69,67.0,514.0,503.0,718.0,680.0,619.0,144.0
17.01,49.07,101.0,514.0,540.0,744.0,705.0,646.0,106.0
19.69,49.42,107.0,503.0,504.0,699.0,660.0,594.0,120.0
15.74,51.92,99.0,515.0,577.0,745.0,707.0,641.0,128.0
19.96,57.19,71.0,500.0,537.0,717.0,675.0,626.0,115.0
14.58,57.95,86.0,511.0,500.0,703.0,668.0,594.0,153.0
20.18,54.65,69.0,503.0,539.0,718.0,677.0,625.0,115.0
18.22,52.27,56.0,547.0,563.0,756.0,722.0,665.0,89.0
20.08,57.99,98.0,503.0,338.0,644.0,608.0,539.0,159.0
20.64,53.3,188.0,502.0,442.0,665.0,615.0,542.0,184.0
17.08,43.21,91.0,598.0,389.0,762.0,716.0,623.0,106.0
17.94,51.81,96.0,526.0,545.0,737.0,697.0,640.0,109.0
20.09,56.71,48.0,523.0,559.0,751.0,699.0,656.0,98.0
19.99,53.7,72.0,505.0,546.0,731.0,691.0,643.0,102.0
19.21,50.12,112.0,506.0,472.0,678.0,627.0,557.0,159.0
19.88,53.76,100.0,602.0,469.0,732.0,691.0,612.0,102.0
18.08,58.51,111.0,499.0,527.0,709.0,670.0,607.0,107.0
19.06,60.71,35.0,548.0,524.0,729.0,687.0,619.0,91.0
22.24,42.8,105.0,510.0,494.0,717.0,675.0,618.0,125.0
19.89,58.39,75.0,501.0,533.0,711.0,670.0,617.0,116.0
15.97,50.85,67.0,516.0,574.0,751.0,718.0,659.0,89.0
17.54,52.21,71.0,509.0,546.0,733.0,696.0,642.0,93.0
24.83,57.66,371.0,473.0,344.0,530.0,478.0,386.0,633.0
19.58,54.89,102.0,531.0,510.0,725.0,679.0,614.0,98.0
20.46,55.69,68.0,504.0,537.0,715.0,674.0,623.0,118.0
20.08,57.54,45.0,524.0,558.0,749.0,698.0,656.0,92.0
18.43,51.4,107.0,520.0,543.0,713.0,672.0,609.0,120.0
24.51,48.68,109.0,528.0,484.0,692.0,649.0,581.0,110.0
20.6,57.9,188.0,509.0,486.0,677.0,630.0,553.0,165.0
21.74,48.73,90.0,505.0,509.0,697.0,642.0,585.0,126.0
20.35,55.15,122.0,505.0,515.0,730.0,675.0,624.0,109.0
19.32,51.4,122.0,512.0,500.0,679.0,642.0,558.0,145.0
22.22,55.3,110.0,506.0,499.0,720.0,659.0,605.0,116.0
23.85,41.63,113.0,587.0,449.0,723.0,680.0,606.0,111.0
20.1,58.09,75.0,497.0,533.0,707.0,665.0,614.0,117.0
17.14,53.66,116.0,508.0,537.0,718.0,677.0,615.0,109.0
19.8,56.73,52.0,523.0,545.0,741.0,686.0,632.0,93.0
22.04,52.12,141.0,534.0,451.0,676.0,623.0,545.0,199.0
24.45,47.17,111.0,579.0,460.0,725.0,681.0,615.0,104.0
20.5,58.57,46.0,518.0,529.0,701.0,641.0,595.0,158.0
23.6,57.87,336.0,487.0,435.0,627.0,574.0,500.0,250.0
21.15,46.82,100.0,503.0,514.0,711.0,668.0,607.0,109.0
24.08,59.07,440.0,476.0,424.0,602.0,554.0,472.0,256.0
18.74,49.72,94.0,505.0,531.0,726.0,688.0,628.0,96.0
23.89,47.9,108.0,523.0,497.0,705.0,663.0,596.0,118.0
19.36,60.56,128.0,496.0,521.0,669.0,634.0,551.0,108.0
17.65,52.87,113.0,514.0,534.0,712.0,671.0,603.0,116.0
22.02,42.95,99.0,593.0,509.0,733.0,692.0,617.0,100.0
18.99,56.3,109.0,602.0,484.0,732.0,675.0,600.0,106.0
19.04,56.01,107.0,601.0,484.0,734.0,677.0,603.0,106.0
16.56,41.11,68.0,527.0,584.0,779.0,745.0,695.0,93.0
22.38,51.38,97.0,531.0,476.0,707.0,663.0,600.0,109.0
20.52,56.12,129.0,561.0,463.0,717.0,661.0,596.0,114.0
20.45,58.69,44.0,519.0,527.0,697.0,640.0,587.0,162.0
18.33,54.77,121.0,522.0,544.0,740.0,698.0,649.0,106.0
17.52,52.12,125.0,581.0,494.0,747.0,706.0,647.0,106.0
18.92,54.69,103.0,602.0,439.0,748.0,703.0,633.0,131.0
16.22,57.1,66.0,512.0,584.0,747.0,715.0,659.0,83.0
20.08,55.32,61.0,540.0,526.0,735.0,690.0,640.0,105.0
19.2,52.6,139.0,582.0,466.0,732.0,691.0,619.0,103.0
23.3,51.28,63.0,538.0,500.0,716.0,670.0,611.0,118.0
16.72,54.78,110.0,509.0,494.0,629.0,548.0,523.0,114.0
18.33,51.7,123.0,589.0,481.0,744.0,705.0,639.0,95.0
22.94,51.55,110.0,551.0,459.0,734.0,685.0,622.0,116.0
21.53,55.32,136.0,560.0,432.0,699.0,636.0,570.0,127.0
21.37,54.08,116.0,540.0,504.0,716.0,651.0,599.0,130.0
23.04,48.85,120.0,543.0,463.0,719.0,665.0,608.0,144.0
22.15,46.06,117.0,510.0,492.0,702.0,659.0,594.0,130.0
23.22,54.88,114.0,504.0,510.0,713.0,651.0,592.0,116.0
20.28,53.3,103.0,551.0,483.0,733.0,673.0,605.0,100.0
20.26,50.75,105.0,525.0,546.0,713.0,674.0,607.0,113.0
20.9,56.95,74.0,533.0,482.0,702.0,655.0,589.0,124.0
18.78,55.28,48.0,524.0,558.0,761.0,711.0,671.0,97.0
21.58,52.66,133.0,536.0,463.0,680.0,629.0,551.0,182.0
22.36,50.68,123.0,544.0,429.0,651.0,584.0,506.0,246.0
23.48,50.71,93.0,534.0,472.0,708.0,662.0,603.0,108.0
18.89,57.12,129.0,565.0,452.0,705.0,663.0,584.0,128.0
18.43,51.84,111.0,508.0,520.0,713.0,671.0,609.0,117.0
14.46,44.72,64.0,520.0,590.0,768.0,735.0,676.0,97.0
20.22,58.96,73.0,499.0,531.0,702.0,659.0,608.0,130.0
15.43,58.54,72.0,509.0,582.0,750.0,713.0,669.0,99.0
24.05,49.03,112.0,577.0,428.0,719.0,674.0,606.0,115.0
23.37,53.26,109.0,552.0,453.0,695.0,654.0,580.0,123.0
20.05,59.88,78.0,513.0,501.0,697.0,633.0,550.0,125.0
22.38,56.25,222.0,499.0,445.0,652.0,601.0,502.0,232.0
17.86,50.79,109.0,514.0,537.0,726.0,687.0,622.0,109.0
19.74,50.92,105.0,553.0,503.0,747.0,698.0,640.0,98.0
20.86,56.94,72.0,533.0,482.0,702.0,656.0,590.0,124.0
24.51,52.55,130.0,526.0,460.0,665.0,615.0,540.0,133.0
25.09,47.65,118.0,598.0,426.0,719.0,664.0,587.0,143.0
14.85,51.46,81.0,512.0,569.0,735.0,695.0,637.0,105.0
18.6,56.79,125.0,569.0,441.0,717.0,672.0,603.0,135.0
21.17,54.91,62.0,538.0,511.0,722.0,675.0,617.0,111.0
22.58,49.55,142.0,507.0,444.0,660.0,619.0,539.0,187.0
20.0,55.74,129.0,503.0,512.0,730.0,674.0,622.0,109.0
23.65,49.94,101.0,547.0,434.0,715.0,665.0,602.0,121.0
21.69,49.67,110.0,581.0,484.0,733.0,689.0,624.0,104.0
20.3,56.37,74.0,498.0,537.0,709.0,668.0,620.0,118.0
22.46,53.8,120.0,543.0,461.0,713.0,666.0,600.0,116.0
19.88,59.33,126.0,550.0,486.0,726.0,685.0,621.0,110.0
18.81,49.92,101.0,506.0,511.0,665.0,607.0,542.0,122.0
20.32,58.82,71.0,499.0,533.0,705.0,663.0,611.0,125.0
18.6,60.79,123.0,497.0,527.0,689.0,653.0,578.0,103.0
17.8,49.43,100.0,507.0,502.0,713.0,673.0,611.0,114.0
23.32,49.46,112.0,569.0,433.0,700.0,651.0,582.0,148.0
19.17,51.44,119.0,512.0,504.0,682.0,644.0,560.0,137.0
21.74,45.44,81.0,561.0,527.0,756.0,712.0,659.0,98.0
